,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,NEW PRICE
1155,868000905,20140708T000000,950000.0,3,2.5,3480,7800,1.0,0,0,4,7,1750.0,1730,1941,1998,98177,47.7047,-122.378,3010,9918,1066254.0175830245
1156,4427100105,20150428T000000,398000.0,4,1.0,1430,6240,1.5,0,0,5,7,1430.0,0,1953,0,98125,47.7272,-122.311,1410,6240,347834.17588046397
1157,9477940440,20140617T000000,465950.0,4,2.5,2340,6896,2.0,0,0,3,7,2340.0,0,2001,0,98059,47.4896,-122.14,2950,6775,456903.8397047314
1158,5029451080,20140821T000000,203000.0,2,1.0,1440,6650,1.0,0,0,3,7,970.0,470,1980,0,98023,47.2896,-122.369,1600,6847,335703.92451316636
1159,7575610170,20150423T000000,200000.0,4,2.75,2210,13235,2.0,0,0,3,8,1730.0,480,1988,0,98003,47.3541,-122.303,1750,7542,390506.4959518533
1160,4253400098,20150501T000000,405000.0,2,3.0,1160,1073,2.0,0,0,3,7,880.0,280,2007,0,98144,47.5788,-122.315,1250,4812,331710.53082879377
1161,2330000130,20140723T000000,813500.0,4,2.0,2530,15520,1.0,0,0,5,8,2220.0,310,1964,0,98005,47.613,-122.167,2500,13300,736005.2623078199
1162,4337000200,20141217T000000,228900.0,4,1.5,1570,8775,1.0,0,0,3,7,1570.0,0,1943,0,98166,47.4789,-122.335,980,8775,339295.9381814964
1163,7202300110,20140915T000000,810000.0,4,3.0,3990,7838,2.0,0,0,3,9,3990.0,0,2003,0,98053,47.6857,-122.046,3370,6814,815108.5682406443
1164,5272200005,20150218T000000,175000.0,2,1.0,1160,6911,1.0,0,0,3,7,1160.0,0,1947,0,98125,47.7149,-122.318,1120,6948,328827.6043255032
1165,3432501295,20140623T000000,290000.0,3,1.0,1150,8145,1.0,0,0,4,6,990.0,160,1932,0,98155,47.7471,-122.317,1200,8145,282498.39933535527
1166,6372000060,20140523T000000,662990.0,3,1.75,1240,3600,1.5,0,0,5,7,1240.0,0,1926,0,98116,47.5797,-122.405,1660,3600,508822.3200410762
1167,2354300550,20150302T000000,460000.0,3,1.75,1210,7500,1.0,0,0,3,7,1210.0,0,1951,0,98027,47.5294,-122.033,1250,6000,336594.7964734196
1168,3416600185,20141106T000000,685000.0,3,1.75,1480,7000,1.0,0,2,3,8,1480.0,0,1963,0,98122,47.6018,-122.291,1850,4000,515132.6950429345
1169,2130400150,20140925T000000,340000.0,3,1.75,1210,9635,1.0,0,0,4,7,1210.0,0,1987,0,98019,47.7382,-121.98,1550,10707,270872.6990962621
1170,579000595,20140906T000000,724000.0,2,1.0,1560,5000,1.5,0,1,4,7,1560.0,0,1942,0,98117,47.7006,-122.386,2620,5400,567845.6122747844
1171,34001304,20150410T000000,480000.0,5,2.25,2240,5500,1.0,0,0,3,7,1490.0,750,1959,0,98136,47.5305,-122.391,2010,6050,470138.9679299933
1172,5499200060,20150403T000000,635000.0,4,3.0,2100,3800,2.0,0,0,3,8,2100.0,0,1972,0,98115,47.6807,-122.291,1320,3800,529789.5417221263
1173,7234601166,20140807T000000,485500.0,2,1.5,1340,1286,2.0,0,0,3,8,1190.0,150,2006,0,98122,47.617,-122.309,1460,1245,417612.2893400152
1174,1432700420,20140728T000000,250000.0,3,1.0,1460,10914,1.0,0,0,4,7,1460.0,0,1959,0,98058,47.4511,-122.173,1490,8314,325308.1855669835
1175,8564500240,20140527T000000,415000.0,5,1.5,1900,10226,1.0,0,0,3,7,1130.0,770,1961,0,98034,47.7226,-122.227,1690,10227,365183.0045635517
1176,5166700055,20150504T000000,645000.0,4,2.75,2340,6350,1.0,0,0,4,7,1310.0,1030,1974,0,98126,47.5559,-122.379,2020,6350,454530.71309646586
1177,7334401000,20150414T000000,278000.0,3,1.0,1230,9440,1.0,0,0,3,7,1230.0,0,1978,0,98045,47.4657,-121.747,1230,10296,250340.39251126433
1178,2770605550,20150310T000000,1135000.0,4,3.25,2960,4296,2.0,0,0,3,9,2190.0,770,2007,0,98119,47.6526,-122.372,2150,6000,723017.5973218103
1179,1474000050,20140508T000000,437000.0,3,1.75,1310,9282,1.0,0,0,4,7,1310.0,0,1976,0,98052,47.6844,-122.111,1310,8748,263250.1374495541
1180,255580190,20140915T000000,302000.0,4,2.5,1740,7895,2.0,0,0,3,7,1740.0,0,1999,0,98001,47.3401,-122.282,1720,6813,300324.0697642714
1181,7016200030,20150320T000000,480000.0,4,2.5,2080,7966,1.0,0,0,3,7,1200.0,880,1970,0,98011,47.7393,-122.181,1920,7500,403660.9111936902
1182,2473371570,20141119T000000,313500.0,3,1.75,1610,7350,1.0,0,0,3,8,1610.0,0,1974,0,98058,47.4503,-122.131,2120,7350,453830.99941821216
1183,1314300046,20140630T000000,308000.0,3,1.0,1010,8800,1.0,0,0,4,7,1010.0,0,1954,0,98118,47.5483,-122.278,1400,4095,323942.0062749577
1184,705730180,20141021T000000,339995.0,4,2.5,2180,5367,2.0,0,0,3,7,2180.0,0,2000,0,98038,47.3775,-122.022,2180,5130,364407.3945237924
1185,4060000170,20140820T000000,255000.0,2,1.0,1260,7810,2.0,0,0,3,6,1260.0,0,1945,0,98178,47.5003,-122.248,1260,7755,276350.5889633486
1186,6446200060,20150401T000000,660000.0,3,2.5,2590,35640,1.0,0,0,3,9,2590.0,0,1987,0,98029,47.5516,-122.03,2590,31200,612393.3961098713
1187,3811000180,20150305T000000,635000.0,4,2.25,2350,46173,2.0,0,0,4,8,2350.0,0,1980,0,98053,47.6657,-122.067,2390,36567,524616.4190190875
1188,1186000095,20140708T000000,890000.0,4,2.75,2310,4020,3.0,0,0,5,8,2310.0,0,1979,0,98122,47.6154,-122.291,2270,3750,764692.6680616608
1189,820000012,20140827T000000,401000.0,3,3.25,1770,1977,3.0,0,0,3,8,1770.0,0,2001,0,98125,47.7186,-122.314,1860,2210,523789.13839794835
1190,1424100100,20140610T000000,183000.0,3,1.75,1330,9200,1.0,0,0,4,7,1330.0,0,1973,0,98092,47.2916,-122.185,1590,9200,312648.49726724555
1191,2592400550,20140709T000000,463000.0,4,2.5,1980,6660,2.0,0,0,4,7,1980.0,0,1974,0,98034,47.7158,-122.167,1980,7150,403865.1628773589
1192,3362401295,20150330T000000,630000.0,2,1.75,1260,5300,1.0,0,0,4,7,840.0,420,1951,0,98103,47.6809,-122.348,1280,3000,399045.6675531959
1193,1250200600,20150408T000000,390000.0,3,1.0,1240,3600,1.5,0,0,3,7,1240.0,0,1902,0,98144,47.5986,-122.298,1680,3600,547713.824955196
1194,4232901990,20140516T000000,605000.0,2,1.0,910,3600,1.0,0,0,4,7,910.0,0,1909,0,98119,47.6341,-122.361,1720,3600,535424.6593762388
1195,7855801670,20150401T000000,2250000.0,4,3.25,5180,19850,2.0,0,3,3,12,3540.0,1640,2006,0,98006,47.562,-122.162,3160,9750,1975826.340757223
1196,9476700135,20150319T000000,300000.0,3,1.75,1500,8352,1.0,0,2,5,6,750.0,750,1943,0,98056,47.4883,-122.191,1500,8447,387501.3480816228
1197,5700004028,20150417T000000,2450000.0,4,4.25,4250,6552,2.0,0,3,4,10,2870.0,1380,2008,0,98144,47.5747,-122.283,3640,8841,1321323.2534064096
1198,3026059362,20141031T000000,499000.0,3,2.5,1861,1587,2.0,0,0,3,8,1578.0,283,2007,0,98034,47.7043,-122.209,2090,10454,423663.2593027547
1199,9528103443,20140724T000000,410000.0,2,1.5,1180,1034,2.0,0,0,3,7,1120.0,60,2001,0,98115,47.678,-122.322,1137,1034,339019.92925928015
1200,5649300160,20141209T000000,597500.0,3,1.75,2030,32565,1.0,0,0,3,8,1600.0,430,1981,0,98052,47.7112,-122.098,2910,34190,514520.9012167944
1201,1326059182,20150406T000000,1089000.0,5,3.25,5600,107157,2.0,0,0,3,10,3440.0,2160,1988,0,98072,47.7341,-122.102,3470,75794,944072.0294517947
1202,3814900950,20140725T000000,345000.0,4,2.5,1983,6002,2.0,0,0,3,9,1983.0,0,2012,0,98092,47.3281,-122.164,2502,4750,525649.1437256333
1203,624111000,20140805T000000,950000.0,3,3.0,4040,14338,2.0,0,0,3,10,3030.0,1010,1986,0,98077,47.7268,-122.06,3360,14142,888705.4430687648
1204,5469502660,20140929T000000,439950.0,4,2.25,2460,14600,1.0,0,0,4,8,1720.0,740,1977,0,98042,47.3762,-122.16,2460,14600,554020.972186433
1205,8099200030,20141222T000000,232000.0,3,1.5,1390,11340,1.0,0,0,4,7,1390.0,0,1963,0,98031,47.3984,-122.186,1740,11340,351993.87386988883
1206,7805460310,20141113T000000,703770.0,4,2.25,2550,12918,2.0,0,0,3,9,2550.0,0,1987,0,98006,47.5623,-122.109,2550,11036,593643.4242304986
1207,4022906222,20141126T000000,469000.0,3,2.25,2620,10659,1.0,0,0,3,7,1660.0,960,1976,0,98155,47.7643,-122.273,1820,12071,397108.26350151846
1208,6056111063,20140731T000000,230000.0,3,1.75,1140,1165,2.0,0,0,3,8,1140.0,0,2014,0,98108,47.5638,-122.295,1150,1552,383374.0903181732
1209,2402100895,20140625T000000,640000.0,33,1.75,1620,6000,1.0,0,0,5,7,1040.0,580,1947,0,98103,47.6878,-122.331,1330,4700,1343137.7213490254
1210,705700640,20140916T000000,353000.0,3,2.75,2170,8396,2.0,0,0,3,7,2170.0,0,1995,0,98038,47.3812,-122.023,2170,8378,371719.73751991644
1211,3325059177,20141105T000000,850000.0,5,2.5,2800,11325,1.0,0,0,4,8,1400.0,1400,1970,0,98005,47.6166,-122.172,2510,13700,620561.7612564025
1212,9290850810,20140613T000000,950000.0,4,2.5,3770,35081,2.0,0,0,3,10,3770.0,0,1989,0,98053,47.6908,-122.051,4000,35492,939845.5329115746
1213,7334600730,20141211T000000,259000.0,4,1.75,1580,8856,2.0,0,0,3,7,1580.0,0,1979,0,98045,47.4694,-121.745,1390,9490,272132.5620150299
1214,9264960480,20141208T000000,368000.0,4,2.5,2720,7350,2.0,0,0,3,9,2720.0,0,1989,0,98023,47.3028,-122.35,2570,8336,623567.8873187945
1215,8643000190,20150323T000000,310000.0,3,1.5,1860,10379,1.0,0,0,3,7,1240.0,620,1963,0,98198,47.3962,-122.309,2240,11328,431619.2924401271
1216,2050100450,20141105T000000,865000.0,3,2.5,3050,12558,2.0,0,0,3,10,3050.0,0,1997,0,98074,47.6549,-122.089,3543,12558,821229.0230835393
1217,6154900130,20141202T000000,340000.0,2,1.0,860,7102,1.0,0,0,3,6,860.0,0,1947,0,98177,47.7042,-122.369,1450,7102,255272.70084246388
1218,293800120,20150430T000000,590000.0,4,2.5,2940,29013,2.0,0,0,3,10,2940.0,0,1992,0,98077,47.7635,-122.044,3010,34071,709047.6201350797
1219,1235700052,20140630T000000,963000.0,4,3.25,3530,8589,2.0,0,0,3,10,3530.0,0,2007,0,98033,47.6975,-122.195,2470,9019,1072675.1671118727
1220,455000395,20140523T000000,606000.0,3,1.0,1500,3920,1.0,0,0,3,7,1000.0,500,1947,0,98107,47.6718,-122.359,1640,4017,430421.51461952046
1221,1122069006,20140710T000000,540500.0,3,2.0,2800,185130,1.0,0,0,3,8,2320.0,480,1996,0,98038,47.4133,-122.006,2200,72055,568355.15900565
1222,3598600049,20141003T000000,124000.0,1,0.75,840,7203,1.5,0,0,3,6,840.0,0,1949,0,98168,47.4756,-122.301,1560,8603,263678.5892038655
1223,3423600065,20140604T000000,540000.0,3,1.0,1050,4160,1.0,0,0,4,7,1050.0,0,1925,0,98115,47.6756,-122.3,1580,3680,463741.23515289795
1224,2171400126,20140605T000000,269000.0,3,1.0,1690,4250,1.0,0,0,3,7,1020.0,670,1967,0,98178,47.4945,-122.258,1820,8865,371224.79403019854
1225,3575200070,20141104T000000,560000.0,3,2.25,2060,31400,2.0,0,0,3,8,2060.0,0,1984,0,98074,47.6216,-122.056,2160,34500,419249.5153973454
1226,7987401095,20141113T000000,549950.0,3,2.5,2380,2500,3.0,0,3,3,9,2380.0,0,1988,0,98126,47.5734,-122.375,2270,5000,842135.1029237228
1227,1702901485,20140603T000000,440000.0,2,1.0,1230,6600,1.0,0,0,3,7,1130.0,100,1906,0,98118,47.5573,-122.282,1260,5060,493657.0509451675
1228,5037300130,20150504T000000,672500.0,3,1.75,1580,5750,1.0,0,2,4,8,1330.0,250,1947,0,98199,47.6339,-122.392,2480,5750,663597.7985500722
1229,7132300042,20141028T000000,247300.0,2,2.0,1140,1118,2.0,0,0,3,7,1040.0,100,2009,0,98144,47.596,-122.311,1140,1118,341917.96319553786
1230,3755100520,20150427T000000,465000.0,3,1.75,1490,10757,1.0,0,0,3,7,1060.0,430,1966,0,98034,47.72,-122.229,1490,10609,300572.37153999973
1231,1156000100,20141224T000000,246700.0,3,2.0,1610,13309,1.0,0,0,4,7,1610.0,0,1967,0,98042,47.3398,-122.133,1610,15725,332357.17264608486
1232,7749500160,20150409T000000,220000.0,4,1.5,1180,8058,1.0,0,0,5,7,1180.0,0,1969,0,98092,47.2966,-122.19,1800,9348,360991.3463601289
1233,1568100290,20140620T000000,337000.0,4,3.0,2240,8504,2.0,0,0,3,7,2240.0,0,1992,0,98155,47.7348,-122.295,1570,8460,349856.42201324983
1234,2591020560,20140702T000000,481015.0,3,2.25,1550,5511,2.0,0,0,3,8,1550.0,0,1987,0,98033,47.6946,-122.185,1620,5511,378833.94823796296
1235,1604601803,20150408T000000,525000.0,3,2.75,2130,1400,2.0,0,0,3,9,1080.0,1050,2010,0,98118,47.5661,-122.29,1880,3132,648602.222108973
1236,7658600150,20140630T000000,435000.0,4,2.0,1880,3840,1.0,0,0,3,7,970.0,910,1904,0,98144,47.5929,-122.303,1670,1820,652602.6560616209
1237,2473371780,20140924T000000,359950.0,5,2.25,2450,9432,2.0,0,0,3,8,2450.0,0,1973,0,98058,47.4519,-122.13,2310,9100,554813.5242792257
1238,1921069101,20150508T000000,399000.0,3,1.75,2170,73616,1.0,0,0,3,7,2170.0,0,2008,0,98092,47.2881,-122.086,1710,297514,422876.4053858689
1239,7941140070,20150318T000000,400000.0,3,2.25,1500,2692,2.0,0,0,3,7,1500.0,0,1986,0,98034,47.7159,-122.203,1470,2418,321904.76326357125
1240,3444120130,20150327T000000,399950.0,4,2.75,3210,41689,1.0,0,0,4,8,1610.0,1600,1989,0,98042,47.3493,-122.062,2100,41384,495554.4080438149
1241,7649900175,20140520T000000,494000.0,4,1.75,2090,4300,1.5,0,0,4,7,1250.0,840,1925,0,98136,47.5555,-122.397,1670,5000,547558.5928596952
1242,1829700050,20140724T000000,335000.0,2,1.0,1440,8842,1.0,0,0,3,7,840.0,600,1950,0,98155,47.7443,-122.325,1650,8461,381477.5742698027
1243,1541700170,20140609T000000,307550.0,4,2.5,1980,5909,2.0,0,0,3,8,1980.0,0,2003,0,98031,47.3913,-122.185,2550,5487,451712.20001612505
1244,6600220490,20150409T000000,550000.0,3,2.25,1880,11556,2.0,0,0,3,8,1880.0,0,1987,0,98074,47.6283,-122.032,1880,12000,375152.39491455496
1245,3395071580,20150311T000000,310000.0,3,2.5,1300,3612,2.0,0,0,3,7,1300.0,0,2005,0,98118,47.5328,-122.282,1390,2943,297863.20792907424
1246,3450300240,20140515T000000,302000.0,4,1.75,2020,7865,1.0,0,0,4,7,1010.0,1010,1963,0,98059,47.5008,-122.162,1650,7865,394833.0878662098
1247,7212680020,20141219T000000,299500.0,3,1.75,1820,8813,2.0,0,0,3,7,1820.0,0,1994,0,98003,47.2622,-122.303,1780,7349,324530.9306793707
1248,1775800860,20150428T000000,469500.0,3,2.25,1850,12000,1.0,0,0,4,7,1300.0,550,1977,0,98072,47.7408,-122.101,1580,12616,306335.8861517734
1249,7148700050,20150126T000000,340000.0,3,1.75,2650,7378,1.0,0,0,3,7,1460.0,1190,1952,0,98155,47.7525,-122.315,1600,7616,457226.481669474
1250,6891100260,20141111T000000,830000.0,5,3.5,3700,5400,2.0,0,0,3,9,2890.0,810,2011,0,98053,47.7085,-122.117,3620,5460,754504.9378927952
1251,2524069097,20140509T000000,2238890.0,5,6.5,7270,130017,2.0,0,0,3,12,6420.0,850,2010,0,98027,47.5371,-121.982,1800,44890,2461756.1321306257
1252,8925100390,20150406T000000,1042500.0,3,1.75,1900,9375,1.0,0,1,4,8,1330.0,570,1941,0,98115,47.6821,-122.273,2760,9375,747709.5994010713
1253,7203220260,20140716T000000,1035480.0,5,3.25,4475,6642,2.0,0,0,3,9,4475.0,0,2014,0,98053,47.6849,-122.018,3720,6633,921049.8941173175
1254,4139450760,20141215T000000,932808.0,5,4.5,4690,6705,2.0,0,0,3,10,3450.0,1240,1995,0,98006,47.5539,-122.108,4070,11505,1159598.310357885
1255,1115300270,20150428T000000,900000.0,6,3.75,4210,6105,2.0,0,0,3,9,3280.0,930,2008,0,98059,47.5211,-122.157,3820,6368,827931.7198388859
1256,3889100027,20140616T000000,902000.0,4,2.5,3030,8507,2.0,0,0,3,9,3030.0,0,2003,0,98033,47.6675,-122.176,2570,8830,635877.0111127555
1257,6821101762,20140605T000000,499000.0,3,3.5,1690,1432,2.0,0,0,3,7,1360.0,330,2008,0,98199,47.6513,-122.4,1650,2788,360567.64418843045
1258,255400070,20140701T000000,875000.0,5,3.5,3840,8279,2.0,0,0,3,9,3840.0,0,2001,0,98074,47.6039,-122.059,3570,8279,787797.7650016606
1259,8615800500,20140814T000000,875000.0,6,3.25,2820,4536,2.0,0,0,4,8,1930.0,890,1917,0,98105,47.6688,-122.309,2820,4536,1013745.4541318332
1260,5029451230,20140617T000000,198000.0,3,1.5,1430,7347,1.0,0,0,3,7,820.0,610,1980,0,98023,47.2927,-122.369,1430,8723,307489.21121488645
1261,1442860160,20150107T000000,380000.0,3,2.5,2280,10255,2.0,0,0,4,8,2280.0,0,1985,0,98058,47.4334,-122.161,2310,10094,524996.5032911092
1262,2473370870,20150416T000000,449950.0,4,2.25,3490,8400,1.5,0,0,4,8,3490.0,0,1976,0,98058,47.4513,-122.128,2320,8723,643821.1742121059
1263,9358002375,20150305T000000,420000.0,6,3.0,2290,6344,2.0,0,0,3,7,2290.0,0,1980,0,98126,47.565,-122.37,1360,3202,374942.5381086219
1264,824069121,20141222T000000,585000.0,5,3.5,3180,40946,1.0,0,3,3,7,1690.0,1490,1968,0,98075,47.5833,-122.073,2430,29620,462219.26105086727
1265,2591830130,20140504T000000,365000.0,3,2.5,2200,7350,1.0,0,0,5,8,1570.0,630,1988,0,98058,47.4395,-122.161,2350,7557,586419.6444756045
1266,8562740400,20140515T000000,689900.0,4,3.25,2740,7266,2.0,0,0,3,9,2060.0,680,2003,0,98027,47.5346,-122.066,3030,6546,643648.2126452705
1267,5259800090,20150427T000000,210000.0,3,2.25,1430,9150,1.0,0,0,3,7,1070.0,360,1984,0,98023,47.3239,-122.35,1430,6364,297596.2111464309
1268,3876100940,20150427T000000,600000.0,4,1.75,3050,9440,1.0,0,0,3,8,1800.0,1250,1966,0,98034,47.7228,-122.183,2020,8660,533816.1539814051
1269,6762700340,20150427T000000,852000.0,3,3.0,2400,4000,2.0,0,0,3,7,1860.0,540,1905,0,98102,47.6288,-122.321,1750,3940,701972.8585052204
1270,3423059109,20150415T000000,272000.0,4,2.0,1780,19843,1.0,0,0,3,7,1780.0,0,1963,0,98058,47.4414,-122.154,2210,13500,431500.88087325834
1271,1545800640,20140618T000000,242000.0,3,2.0,1260,8092,1.0,0,0,3,7,1260.0,0,1986,0,98038,47.3635,-122.054,1950,8092,319992.14479258825
1272,9465900500,20140617T000000,605500.0,3,2.5,2830,6536,2.0,0,0,3,9,2830.0,0,1989,0,98072,47.7462,-122.172,2710,6954,672004.3550251741
1273,6421000330,20141112T000000,732500.0,3,2.5,2470,10321,2.0,0,0,3,9,2470.0,0,1988,0,98052,47.6694,-122.141,2450,8440,594909.3167135121
1274,9185700285,20141223T000000,2200000.0,4,3.75,3790,7200,2.0,0,0,3,10,2530.0,1260,1931,0,98112,47.6264,-122.289,3250,7200,1336105.4850196561
1275,9274200850,20141016T000000,464050.0,2,1.0,780,2750,1.0,0,0,4,7,780.0,0,1928,0,98116,47.5842,-122.388,1320,4440,421690.16615280154
1276,7504110030,20150211T000000,785000.0,4,2.5,3300,10514,2.0,0,0,3,10,3300.0,0,1984,0,98074,47.6323,-122.036,2820,11462,831121.4826836273
1277,3361401025,20141126T000000,207000.0,2,1.0,1130,8160,1.0,0,0,4,6,1130.0,0,1952,0,98168,47.4997,-122.317,1060,6120,249206.73378992436
1278,8068000585,20140827T000000,235000.0,2,1.0,880,5600,1.0,0,0,5,7,880.0,0,1955,0,98178,47.5071,-122.265,1240,7015,322621.81223440554
1279,6300000320,20140821T000000,359950.0,2,1.0,1240,7590,1.0,0,0,4,7,1040.0,200,1939,0,98133,47.7061,-122.34,1190,5692,382674.4187366893
1280,8113101233,20150130T000000,330000.0,3,1.0,2140,5037,1.0,0,0,3,7,2140.0,0,1957,0,98118,47.5494,-122.274,1630,6054,400686.41331167513
1281,1240700006,20150511T000000,870000.0,3,2.0,2320,65340,1.5,0,0,3,9,2320.0,0,1992,0,98074,47.6106,-122.055,3100,59603,606592.7514285615
1282,6430500293,20141112T000000,395000.0,2,1.5,1010,3060,1.0,0,0,4,7,1010.0,0,1918,0,98103,47.6897,-122.354,1160,4080,468086.0805172829
1283,7228500610,20150330T000000,510000.0,2,1.0,1070,5280,1.0,0,0,3,6,1070.0,0,1900,0,98122,47.6168,-122.303,1380,2370,433083.3999565922
1284,538000440,20150501T000000,325000.0,3,2.5,1580,4698,2.0,0,0,3,7,1580.0,0,1998,0,98038,47.3539,-122.025,2070,4698,346408.639486668
1285,3395040550,20150429T000000,320000.0,3,2.5,1530,2890,2.0,0,0,3,7,1530.0,0,2001,0,98108,47.5434,-122.293,1540,2890,320397.14784717245
1286,9558040050,20140919T000000,550000.0,4,2.75,3080,6731,2.0,0,3,3,9,3080.0,0,2003,0,98058,47.4522,-122.118,3080,6731,758823.8064927056
1287,3224510080,20141120T000000,805000.0,4,3.0,3350,23781,1.0,0,0,4,9,2020.0,1330,1979,0,98006,47.56,-122.132,2870,12036,742615.7245187844
1288,3378100100,20150317T000000,345000.0,4,1.5,1540,7168,1.0,0,0,3,7,1160.0,380,1964,0,98055,47.455,-122.198,1540,7176,329073.51396264724
1289,9578500790,20141111T000000,399950.0,3,2.5,3087,5002,2.0,0,0,3,8,3087.0,0,2014,0,98023,47.2974,-122.349,2927,5183,563089.6665571291
1290,1424200035,20140523T000000,945000.0,4,2.0,2840,13367,1.0,0,0,3,7,1420.0,1420,1952,0,98004,47.6237,-122.21,2840,12744,633608.1291052076
1291,3222049151,20141030T000000,820000.0,3,2.5,2990,10711,1.0,1,4,3,9,1560.0,1430,1976,1991,98198,47.3573,-122.324,2870,11476,1798655.2467412797
1292,7613700270,20140916T000000,980000.0,4,1.75,2120,4000,1.5,0,0,4,8,1920.0,200,1929,0,98105,47.6601,-122.275,2300,4000,746250.5254116144
1293,7805450750,20150120T000000,864000.0,3,2.75,3060,13554,2.0,0,0,3,10,3060.0,0,1984,0,98006,47.5609,-122.106,3060,11455,820595.899398163
1294,621069113,20141218T000000,200000.0,3,1.5,1090,10454,1.0,0,0,3,6,1090.0,0,1963,0,98042,47.3425,-122.082,1230,12196,220800.00894743932
1295,871000170,20141202T000000,535000.0,2,2.0,1370,3827,1.0,0,0,3,7,1020.0,350,1952,0,98199,47.652,-122.404,1550,5102,422751.5881760191
1296,3313600266,20150213T000000,190000.0,3,1.0,1180,8775,1.0,0,0,3,7,1180.0,0,1966,0,98002,47.2848,-122.223,1300,8100,263348.5257357172
1297,126049169,20140828T000000,450000.0,3,1.75,1540,61419,1.0,0,0,3,7,1540.0,0,1967,0,98028,47.7663,-122.228,3790,8529,686767.8769005648
1298,5282200015,20150126T000000,840000.0,5,3.0,2750,3800,1.5,0,0,5,7,1750.0,1000,1926,0,98115,47.6845,-122.313,1900,3800,742697.3908669166
1299,2787320620,20141010T000000,222000.0,3,1.75,1370,8280,1.0,0,0,4,7,1370.0,0,1980,0,98031,47.4096,-122.172,1850,7820,339024.3785824144
1300,1024069037,20140915T000000,525000.0,3,2.0,1600,16530,1.0,0,0,5,7,1600.0,0,1967,0,98075,47.5821,-122.016,1850,41006,382945.99488642067
1301,4239400730,20140625T000000,152000.0,3,1.0,1090,3264,1.0,0,0,4,6,1090.0,0,1969,0,98092,47.3155,-122.182,1090,3330,239690.84169794834
1302,1257201010,20150504T000000,698000.0,2,1.0,1510,4080,1.0,0,0,3,7,1010.0,500,1923,0,98103,47.6742,-122.329,1660,4080,524071.1822835107
1303,9126101645,20140610T000000,558000.0,4,2.0,2180,3870,1.0,0,0,3,7,1020.0,1160,1900,0,98122,47.6089,-122.303,1520,2580,679940.860823074
1304,321049127,20141028T000000,277500.0,3,2.25,1820,19602,1.0,0,0,4,7,1820.0,0,1964,0,98001,47.331,-122.286,1520,8773,347402.60488943674
1305,3388000080,20150422T000000,281700.0,3,1.0,1570,8316,1.0,0,0,3,7,1070.0,500,1962,0,98031,47.3943,-122.198,2030,8295,387722.2099920182
1306,792500190,20140627T000000,410000.0,3,2.0,1400,45738,2.0,0,0,4,8,1400.0,0,1981,0,98070,47.3624,-122.455,2390,56628,439367.7988937922
1307,1125069064,20150331T000000,700000.0,4,2.5,2770,89298,2.0,0,0,3,8,2770.0,0,2004,0,98053,47.6624,-122.01,2650,89298,519489.099519318
1308,2019200220,20140923T000000,160000.0,3,2.25,1470,8682,1.0,0,0,3,7,1160.0,310,1985,0,98003,47.2729,-122.299,1670,8359,303443.3637744961
1309,1446800181,20140620T000000,264950.0,4,1.0,1810,7500,1.0,0,0,2,7,1410.0,400,1959,0,98168,47.4935,-122.333,1250,6255,311287.1482945622
1310,2780910100,20141218T000000,349900.0,5,2.5,2530,4229,2.0,0,0,3,7,2530.0,0,2004,0,98038,47.3531,-122.021,2070,4879,360752.3034128943
1311,4219401080,20140520T000000,1740000.0,4,3.75,3300,4545,1.5,0,4,3,10,2600.0,700,1926,1999,98105,47.6561,-122.274,3300,5000,1904326.0411400863
1312,5101404563,20140627T000000,561500.0,3,1.75,1960,6380,1.0,0,0,4,7,980.0,980,1939,0,98115,47.6975,-122.316,1480,6380,479709.2809475749
1313,1685200110,20140916T000000,225000.0,3,1.75,1610,14182,1.0,0,0,4,7,1100.0,510,1978,0,98092,47.3174,-122.18,1510,8400,301797.30855305115
1314,8805900430,20141229T000000,1151250.0,4,2.5,1940,4875,2.0,0,0,4,9,1940.0,0,1925,0,98112,47.6427,-122.304,1790,4875,838452.741704488
1315,3277800729,20141016T000000,275000.0,3,1.5,1170,1174,2.0,0,0,3,7,840.0,330,2007,0,98126,47.5459,-122.376,1170,2537,327785.72587358294
1316,4139420370,20140811T000000,1760000.0,4,5.0,6055,21630,1.0,0,3,4,12,3555.0,2500,1996,0,98006,47.5524,-122.112,4890,19223,2670712.563317399
1317,952003435,20140826T000000,420000.0,2,1.0,820,4025,1.0,0,2,5,6,820.0,0,1922,0,98126,47.5649,-122.38,1410,5750,400373.1860796224
1318,1438700040,20140825T000000,1321620.0,5,2.75,2410,19447,2.0,0,2,3,10,2290.0,120,1968,0,98040,47.5549,-122.211,2980,19447,935935.3278549858
1319,1099610830,20141202T000000,209000.0,3,1.0,1330,6900,1.0,0,0,3,7,1330.0,0,1976,0,98023,47.3033,-122.381,1530,7000,277023.6908566143
1320,2356800020,20140929T000000,416000.0,2,1.0,880,6650,1.0,0,0,5,6,880.0,0,1918,0,98117,47.6914,-122.372,1250,6650,335194.8504991421
1321,1853500290,20140811T000000,314000.0,4,2.5,1870,8449,2.0,0,0,3,8,1870.0,0,1992,0,98188,47.4435,-122.274,2160,8113,418881.5020843577
